cycle,unit,RUL
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
14,16.0,48
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
13,16.0,49
